FID,roof,road,watr,conc,Veg,dry,irr,H,W
5814,0.8544,0,0,0.0992,0.0128,0.0336,0,8.544,4.368
5815,0.0112,0,0,0.768,0.176,0.04,0.0048,0.112,29.664
5816,0,0,0,0.827692308,0.166153846,0.006153846,0,0,30
5817,0.3904,0,0,0.5056,0.104,0,0,3.904,18.288
5818,0.3616,0,0,0.5472,0.0816,0.0064,0.0032,3.616,19.152
5819,0.712,0,0,0.2352,0.0496,0.0032,0,7.12,8.64
5820,0.5808,0,0.0016,0.184,0.0864,0.144,0.0032,5.808,12.576
5821,0.373846154,0,0.006153846,0.373846154,0.146153846,0.1,0,3.738461538,18.78461538
5822,0.4304,0,0.0032,0.344,0.104,0.112,0.0064,4.304,17.088
5823,0.2512,0,0.0016,0.248,0.0752,0.2176,0.2064,2.512,22.464
5824,0.2528,0,0.0112,0.2,0.1584,0.2576,0.12,2.528,22.416
5825,0.2528,0,0.032,0.1136,0.3744,0.1904,0.0368,2.528,22.416
5826,0.096923077,0,0.116923077,0.166153846,0.421538462,0.192307692,0.006153846,0.969230769,27.09230769
5827,0.7088,0,0.0288,0.048,0.112,0.0928,0.0096,7.088,8.736
5828,0.6656,0,0.0256,0.008,0.0384,0.2512,0.0112,6.656,10.032
5829,0.1552,0,0.0256,0.1152,0.4,0.3024,0.0016,1.552,25.344
5830,0.724615385,0,0.009230769,0.015384615,0.249230769,0.001538462,0,7.246153846,8.261538462
5831,0.2416,0,0,0.4896,0.1536,0.112,0.0032,2.416,22.752
5832,0.0144,0,0.0128,0.5088,0.168,0.208,0.088,0.144,29.568
5833,0.008,0,0.0144,0.5472,0.2544,0.12,0.056,0.08,29.76
5834,0.0704,0,0.0192,0.424,0.2128,0.2608,0.0128,0.704,27.888
5835,0.006153846,0,0.046153846,0.623076923,0.189230769,0.116923077,0.018461538,0.061538462,29.81538462
5836,0,0,0.1104,0.0256,0.4736,0.3552,0.0352,0,30
5837,0,0,0.1072,0.0016,0.2384,0.592,0.0608,0,30
5838,0,0,0.072,0,0.072,0.3888,0.4672,0,30
5839,0.04,0,0.0448,0.0512,0.4912,0.1856,0.1872,0.4,28.8
5840,0.001538462,0,0.02,0.009230769,0.158461538,0.746153846,0.064615385,0.015384615,29.95384615
5841,0.008,0,0.0336,0.0032,0.2832,0.6704,0.0016,0.08,29.76
5842,0.0112,0,0.096,0.0112,0.3392,0.4976,0.0448,0.112,29.664
5843,0.0288,0,0.0416,0,0.144,0.7824,0.0032,0.288,29.136
5844,0,0,0.0176,0.016,0.0288,0.9376,0,0,30
5845,0.003076923,0,0,0.007692308,0.024615385,0.964615385,0,0.030769231,29.90769231
5846,0,0,0,0.0112,0.008,0.9792,0.0016,0,30
5847,0.0048,0,0.0224,0.08,0.2384,0.6448,0.0096,0.048,29.856
5848,0.0064,0,0.0016,0.112,0.2048,0.6672,0.008,0.064,29.808
5849,0.029230769,0,0.007692308,0.190769231,0.238461538,0.512307692,0.021538462,0.292307692,29.12307692
5850,0.0336,0,0.0064,0.1648,0.3808,0.392,0.0224,0.336,28.992
5851,0.0864,0,0,0.1056,0.264,0.3392,0.2048,0.864,27.408
5852,0.0464,0,0.0064,0.0384,0.04,0.3792,0.4896,0.464,28.608
5853,0.0192,0,0.0048,0.184,0.4272,0.3312,0.0336,0.192,29.424
5854,0.007692308,0,0.072307692,0.289230769,0.464615385,0.164615385,0.001538462,0.076923077,29.76923077
5855,0,0,0.024,0.3584,0.256,0.3616,0,0,30
5856,0,0,0,0.0384,0.0448,0.9168,0,0,30
5857,0,0,0,0.5088,0.192,0.2992,0,0,30
5858,0,0,0,0.8016,0.008,0.1808,0.0096,0,30
5859,0,0,0,0.488,0.0256,0.4864,0,0,30
5860,0,0,0.015384615,0.463076923,0.073846154,0.447692308,0,0,30
5861,0,0,0.1424,0.008,0.2144,0.6352,0,0,30
5862,0,0,0.016,0.4672,0.2352,0.2816,0,0,30
5863,0,0,0,0.6368,0.0496,0.3136,0,0,30
5864,0,0,0,0.7216,0.048,0.2304,0,0,30
5865,0,0,0.027692308,0.603076923,0.090769231,0.278461538,0,0,30
5866,0,0,0.288,0.0128,0.2288,0.4704,0,0,30
5867,0,0,0.7888,0,0.1824,0.0288,0,0,30
5868,0,0,0.136,0,0.4816,0.3824,0,0,30
5869,0,0,0.547692308,0,0.210769231,0.241538462,0,0,30
5870,0,0,0.2192,0,0.2272,0.5536,0,0,30
5871,0.5008,0,0,0.408,0.04,0.0512,0,2.30368,14.976
5872,0.7824,0,0,0.0032,0.1312,0.0832,0,3.59904,6.528
5873,0.4368,0,0,0.4176,0.032,0.1136,0,2.00928,16.896
5874,0.530769231,0,0,0.066153846,0.113846154,0.272307692,0.016923077,2.441538462,14.07692308
5875,0.2704,0,0,0.5312,0.1152,0.0832,0,1.24384,21.888
5876,0.5328,0,0,0.2032,0.1744,0.0896,0,2.45088,14.016
5877,0.6,0,0,0.1088,0.1792,0.112,0,2.76,12
5878,0.7664,0,0,0.0112,0.08,0.1424,0,3.52544,7.008
5879,0.244615385,0,0,0.527692308,0.113846154,0.113846154,0,1.125230769,22.66153846
5880,0.7824,0,0,0.0512,0.0848,0.0816,0,3.59904,6.528
5881,0.296,0,0,0.0816,0.1776,0.44,0.0048,1.3616,21.12
5882,0,0,0,0.8576,0.0048,0.136,0.0016,0,30
5883,0,0,0,1,0,0,0,0,30
5884,0,0,0,1,0,0,0,0,30
5885,0,0,0,1,0,0,0,0,30
5886,0,0,0,1,0,0,0,0,30
5887,0,0,0.032,0.9024,0,0.0656,0,0,30
5888,0,0,0.330769231,0.072307692,0.066153846,0.523076923,0.007692308,0,30
5889,0,0,0.5088,0,0.024,0.4496,0.0176,0,30
5890,0.0096,0,0.1584,0.3296,0.104,0.3776,0.0208,0.04416,29.712
5891,0.5152,0,0.0096,0.1472,0.1936,0.1184,0.016,2.36992,14.544
5892,0.5104,0,0,0.056,0.232,0.1936,0.008,2.34784,14.688
5893,0.393846154,0,0,0.230769231,0.113846154,0.250769231,0.010769231,1.811692308,18.18461538
5894,0.136,0,0,0.4752,0.08,0.3088,0,0.6256,25.92
5895,0.5552,0,0,0.1216,0.1648,0.1536,0.0048,2.55392,13.344
5896,0.3904,0,0,0.0352,0.2432,0.2896,0.0416,1.79584,18.288
5897,0.5504,0,0,0.1312,0.128,0.184,0.0064,2.53184,13.488
5898,0.552307692,0,0,0.012307692,0.227692308,0.207692308,0,2.540615385,13.43076923
5899,0.9392,0,0,0.016,0.0368,0.008,0,4.32032,1.824
5900,0.8016,0,0,0.0224,0.104,0.072,0,3.68736,5.952
5901,0.1792,0,0,0.3184,0.288,0.2144,0,0.82432,24.624
5902,0.8176,0,0,0.0416,0.1136,0.0144,0.0128,3.76096,5.472
5903,0.709230769,0,0,0.04,0.229230769,0.012307692,0.009230769,3.262461538,8.723076923
5904,0.4144,0,0,0.3712,0.112,0.1008,0.0016,1.90624,17.568
5905,0.3328,0,0.0048,0.024,0.2384,0.3904,0.0096,1.53088,20.016
5906,0,0,0.0384,0,0.0768,0.648,0.2368,0,30
5907,0,0,0.004615385,0.001538462,0.109230769,0.649230769,0.235384615,0,30
5908,0,0,0.016,0.0432,0.1536,0.5392,0.248,0,30
5909,0.0176,0,0,0.1392,0.08,0.5248,0.2384,0.176,29.472
5910,0.032,0,0,0.0176,0.0656,0.2384,0.6464,0.32,29.04
5911,0.0192,0,0.0016,0.0336,0.1808,0.2928,0.472,0.192,29.424
5912,0.043076923,0,0.001538462,0.103076923,0.195384615,0.458461538,0.198461538,0.430769231,28.70769231
5913,0.128,0,0,0.5792,0.2368,0.0384,0.0176,1.28,26.16
5914,0.9584,0,0,0.04,0.0016,0,0,9.584,1.248
5915,0.9392,0,0,0.024,0.008,0.0288,0,9.392,1.824
5916,0,0,0,0.8016,0.1632,0.0352,0,0,30
5917,0.006153846,0,0,0.778461538,0.169230769,0.046153846,0,0.061538462,29.81538462
5918,0.3888,0,0,0.56,0.0336,0.0176,0,3.888,18.336
5919,0.3664,0,0,0.5488,0.0784,0.0064,0,3.664,19.008
5920,0.384,0,0,0.12,0.1936,0.3024,0,3.84,18.48
5921,0.5184,0,0,0.2096,0.0512,0.2208,0,5.184,14.448
5922,0.4,0,0.029230769,0.315384615,0.229230769,0.024615385,0.001538462,4,18
5923,0.4624,0,0.0496,0.1376,0.1632,0.176,0.0112,4.624,16.128
5924,0.8096,0,0,0.0192,0.168,0.0032,0,8.096,5.712
5925,0.976,0,0,0,0.024,0,0,9.76,0.72
5926,0.9632,0,0,0,0.0368,0,0,9.632,1.104
5927,0.196923077,0,0.018461538,0.129230769,0.329230769,0.26,0.066153846,1.969230769,24.09230769
5928,0.7696,0,0.0576,0,0.0944,0.0384,0.04,7.696,6.912
5929,0.464,0,0.0432,0.0608,0.3296,0.0368,0.0656,4.64,16.08
5930,0.1008,0,0.0112,0.0896,0.2928,0.3488,0.1568,1.008,26.976
5931,0.093846154,0,0.02,0.106153846,0.186153846,0.438461538,0.155384615,0.938461538,27.18461538
5932,0.6016,0,0.0032,0.0496,0.2624,0.0816,0.0016,6.016,11.952
5933,0.552,0,0.0016,0.1488,0.0272,0.184,0.0864,5.52,13.44
5934,0.4016,0,0.0208,0.0176,0.3888,0.144,0.0272,4.016,17.952
5935,0.6864,0,0.0016,0.0064,0.0016,0.3024,0.0016,6.864,9.408
5936,0.015384615,0,0.013846154,0.378461538,0.095384615,0.489230769,0.007692308,0.153846154,29.53846154
5937,0,0,0.12,0.2144,0.1424,0.504,0.0192,0,30
5938,0,0,0.4432,0,0.4128,0.0832,0.0608,0,30
5939,0.0256,0,0.0848,0.0752,0.3664,0.2992,0.1488,0.256,29.232
5940,0.0896,0,0.056,0.016,0.2352,0.4528,0.1504,0.896,27.312
5941,0.046153846,0,0.163076923,0.041538462,0.403076923,0.298461538,0.047692308,0.461538462,28.61538462
5942,0.0016,0,0.0416,0.0096,0.1872,0.7552,0.0048,0.016,29.952
5943,0,0,0.0112,0.064,0.216,0.7072,0.0016,0,30
5944,0.0032,0,0.0208,0.0544,0.3568,0.5616,0.0032,0.032,29.904
5945,0.0032,0,0.0176,0.0656,0.3088,0.5872,0.0176,0.032,29.904
5946,0.003076923,0,0.024615385,0.04,0.286153846,0.624615385,0.021538462,0.030769231,29.90769231
5947,0.0032,0,0.0496,0.1024,0.1984,0.6416,0.0048,0.032,29.904
5948,0,0,0.0144,0.2832,0.1392,0.5632,0,0,30
5949,0,0,0.0032,0.272,0.0288,0.696,0,0,30
5950,0.046153846,0,0.02,0.066153846,0.26,0.606153846,0.001538462,0.461538462,28.61538462
5951,0.0064,0,0.0128,0.0496,0.0512,0.8784,0.0016,0.064,29.808
5952,0.0256,0,0.0128,0.1232,0.1616,0.5696,0.1072,0.256,29.232
5953,0.016,0,0.0592,0.224,0.4672,0.1728,0.0608,0.16,29.52
5954,0.0016,0,0.0288,0.3696,0.432,0.168,0,0.016,29.952
5955,0,0,0.012307692,0.227692308,0.133846154,0.626153846,0,0,30
5956,0,0,0,0,0.0224,0.9776,0,0,30
5957,0,0,0,0,0,1,0,0,30
5958,0,0,0,0.1808,0.0032,0.816,0,0,30
5959,0,0,0,0.813846154,0.007692308,0.178461538,0,0,30
5960,0,0,0,0.507692308,0.043076923,0.449230769,0,0,30
5961,0,0,0.032544379,0.468934911,0.119822485,0.378698225,0,0,30
5962,0,0,0.058461538,0,0.138461538,0.803076923,0,0,30
5963,0,0,0.044615385,0.009230769,0.276923077,0.669230769,0,0,30
5964,0,0,0.013846154,0.510769231,0.064615385,0.410769231,0,0,30
5965,0,0,0,0.792307692,0.003076923,0.204615385,0,0,30
5966,0,0,0,0.823964497,0.013313609,0.162721893,0,0,30
5967,0,0,0.08,0.350769231,0.158461538,0.410769231,0,0,30
5968,0,0,0.790769231,0,0.093846154,0.115384615,0,0,30
5969,0,0,0.483076923,0,0.263076923,0.253846154,0,0,30
5970,0,0,0.334319527,0,0.415680473,0.25,0,0,30
5971,0,0,0.529230769,0,0.173846154,0.296923077,0,0,30
5972,0.5,0,0.006153846,0.350769231,0.047692308,0.095384615,0,2.3,15
5973,0.758461538,0,0,0.046153846,0.098461538,0.096923077,0,3.488923077,7.246153846
5974,0.486153846,0,0,0.370769231,0.086153846,0.056923077,0,2.236307692,15.41538462
5975,0.696745562,0,0,0,0.158284024,0.143491124,0.00147929,3.205029586,9.097633136
5976,0.344615385,0,0,0.415384615,0.118461538,0.113846154,0.007692308,1.585230769,19.66153846
5977,0.653846154,0,0,0.063076923,0.14,0.143076923,0,3.007692308,10.38461538
5978,0.615384615,0,0,0.095384615,0.092307692,0.196923077,0,2.830769231,11.53846154
5979,0.64,0,0,0.007692308,0.073846154,0.278461538,0,2.944,10.8
5980,0.408284024,0,0,0.400887574,0.090236686,0.100591716,0,1.878106509,17.75147929
5981,0.324615385,0,0,0.527692308,0.076923077,0.070769231,0,1.493230769,20.26153846
5982,0.790769231,0,0,0.007692308,0.084615385,0.116923077,0,3.637538462,6.276923077
5983,0.073846154,0,0,0.246153846,0.158461538,0.521538462,0,0.339692308,27.78461538
5984,0,0,0,0.978461538,0,0.021538462,0,0,30
5985,0,0,0,1,0,0,0,0,30
5986,0,0,0,1,0,0,0,0,30
5987,0,0,0,1,0,0,0,0,30
5988,0,0,0,1,0,0,0,0,30
5989,0,0,0.063609467,0.674556213,0.00147929,0.26035503,0,0,30
5990,0,0,0.315384615,0,0.050769231,0.621538462,0.012307692,0,30
5991,0,0,0.424615385,0,0.012307692,0.536923077,0.026153846,0,30
5992,0.115384615,0,0.267692308,0.009230769,0.067692308,0.490769231,0.049230769,0.530769231,26.53846154
5993,0.366153846,0,0,0.292307692,0.055384615,0.284615385,0.001538462,1.684307692,19.01538462
5994,0.279585799,0,0,0.423076923,0.056213018,0.24112426,0,2.516272189,21.61242604
5995,0.558461538,0,0,0.04,0.184615385,0.212307692,0.004615385,2.593846154,13.24615385
5996,0.655384615,0,0,0.052307692,0.14,0.144615385,0.007692308,3.014769231,10.33846154
5997,0.490769231,0,0,0.036923077,0.210769231,0.258461538,0.003076923,2.257538462,15.27692308
5998,0.013846154,0,0,0.489230769,0.190769231,0.292307692,0.013846154,0.063692308,29.58461538
5999,0.773668639,0,0,0.091715976,0.102071006,0.032544379,0,3.55887574,6.789940828
6000,0.826153846,0,0,0.010769231,0.115384615,0.047692308,0,3.800307692,5.215384615
6001,0.62,0,0,0.007692308,0.249230769,0.123076923,0,2.852,11.4
6002,0.267692308,0,0,0.352307692,0.193846154,0.186153846,0,1.231384615,21.96923077
6003,0.509230769,0,0,0.372307692,0.095384615,0.023076923,0,2.342461538,14.72307692
6004,0.465976331,0,0,0.408284024,0.085798817,0.039940828,0,2.143491124,16.02071006
6005,0.241538462,0,0,0.472307692,0.212307692,0.069230769,0.004615385,1.111076923,22.75384615
6006,0.176923077,0,0,0.28,0.115384615,0.418461538,0.009230769,0.830461538,24.69230769
6007,0,0,0.04,0.021538462,0.121538462,0.755384615,0.061538462,0,30
6008,0,0,0.039940828,0,0.00739645,0.875739645,0.076923077,0,30
6009,0,0,0.010769231,0.043076923,0.12,0.356923077,0.469230769,0,30
6010,0.004615385,0,0.003076923,0.004615385,0.066153846,0.652307692,0.269230769,0.046153846,29.86153846
6011,0,0,0,0,0,0.406153846,0.593846154,0,30
6012,0,0,0.001538462,0.029230769,0.107692308,0.449230769,0.412307692,0,30
6013,0.029585799,0,0.00147929,0.054733728,0.294378698,0.267751479,0.352071006,0.295857988,29.11242604
6014,0.015384615,0,0,0.741538462,0.195384615,0.010769231,0.036923077,0.153846154,29.53846154
6015,0.226153846,0,0,0.583076923,0.12,0.069230769,0.001538462,2.261538462,23.21538462
6016,0.210769231,0,0,0.64,0.095384615,0.052307692,0.001538462,2.107692308,23.67692308
6017,0.010769231,0,0,0.787692308,0.156923077,0.043076923,0.001538462,0.107692308,29.67692308
6018,0,0,0,0.897928994,0.073964497,0.028106509,0,0,30
6019,0.107692308,0,0,0.683076923,0.153846154,0.055384615,0,1.076923077,26.76923077
6020,0.083076923,0,0,0.769230769,0.033846154,0.113846154,0,0.830769231,27.50769231
6021,0,0,0,0.603076923,0.172307692,0.213846154,0.010769231,0,30
6022,0.007692308,0,0,0.687692308,0.112307692,0.192307692,0,0.076923077,29.76923077
6023,0.196745562,0,0.00147929,0.576923077,0.107988166,0.102071006,0.014792899,1.967455621,24.09763314
6024,0.318461538,0,0.009230769,0.249230769,0.055384615,0.187692308,0.18,3.184615385,20.44615385
6025,0.232307692,0,0.001538462,0.263076923,0.086153846,0.24,0.176923077,2.323076923,23.03076923
6026,0.187692308,0,0.007692308,0.106153846,0.029230769,0.344615385,0.324615385,1.876923077,24.36923077
6027,0.286153846,0,0.027692308,0.124615385,0.327692308,0.132307692,0.101538462,2.861538462,21.41538462
6028,0.276627219,0,0.048816568,0.088757396,0.270710059,0.24260355,0.072485207,2.766272189,21.70118343
6029,0.512307692,0,0.010769231,0.118461538,0.027692308,0.203076923,0.127692308,5.123076923,14.63076923
6030,0.521538462,0,0,0.096923077,0.046153846,0.150769231,0.184615385,5.215384615,14.35384615
6031,0.246153846,0,0.015384615,0.147692308,0.283076923,0.135384615,0.172307692,2.461538462,22.61538462
6032,0.213017751,0,0,0.201183432,0.036982249,0.448224852,0.100591716,2.130177515,23.60946746
6033,0.573846154,0,0,0.176923077,0.084615385,0.163076923,0.001538462,5.738461538,12.78461538
6034,0.364615385,0,0.003076923,0.064615385,0.153846154,0.309230769,0.104615385,3.646153846,19.06153846
6035,0.52,0,0.018461538,0.093846154,0.135384615,0.163076923,0.069230769,5.2,14.4
6036,0.663076923,0,0.015384615,0.041538462,0.136923077,0.14,0.003076923,6.630769231,10.10769231
6037,0.020710059,0,0.019230769,0.562130178,0.084319527,0.307692308,0.00591716,0.207100592,29.37869822
6038,0.006153846,0,0.046153846,0.166153846,0.26,0.492307692,0.029230769,0.061538462,29.81538462
6039,0,0,0.196923077,0.013846154,0.429230769,0.290769231,0.069230769,0,30
6040,0.012307692,0,0.013846154,0.016923077,0.293846154,0.638461538,0.024615385,0.123076923,29.63076923
6041,0.010769231,0,0.076923077,0.027692308,0.266153846,0.613846154,0.004615385,0.107692308,29.67692308
6042,0.00147929,0,0.116863905,0.044378698,0.313609467,0.51035503,0.013313609,0.014792899,29.9556213
6043,0,0,0.044615385,0.012307692,0.195384615,0.732307692,0.015384615,0,30
6044,0.004615385,0,0.027692308,0.003076923,0.089230769,0.875384615,0,0.046153846,29.86153846
6045,0,0,0.010769231,0.027692308,0.001538462,0.96,0,0,30
6046,0,0,0,0.129230769,0.032307692,0.838461538,0,0,30
6047,0,0,0,0.044378698,0,0.955621302,0,0,30
6048,0,0,0.007692308,0.009230769,0.044615385,0.938461538,0,0,30
6049,0.006153846,0,0.029230769,0.029230769,0.038461538,0.896923077,0,0.061538462,29.81538462
6050,0.010769231,0,0.015384615,0.024615385,0.118461538,0.827692308,0.003076923,0.107692308,29.67692308
6051,0.00443787,0,0.056213018,0.014792899,0.093195266,0.826923077,0.00443787,0.044378698,29.86686391
6052,0.012307692,0,0.101538462,0.066153846,0.343076923,0.469230769,0.007692308,0.123076923,29.63076923
6053,0.007692308,0,0.072307692,0.263076923,0.467692308,0.189230769,0,0.076923077,29.76923077
6054,0,0,0.015384615,0.364615385,0.329230769,0.290769231,0,0,30
6055,0,0,0,0.130769231,0.041538462,0.827692308,0,0,30
6056,0,0,0,0,0,1,0,0,30
6057,0,0,0,0,0,1,0,0,30
6058,0,0,0,0,0,1,0,0,30
6059,0,0,0,0,0,1,0,0,30
6060,0,0,0,0.8512,0.0064,0.1392,0.0032,0,30
6061,0,0,0,0.5344,0.0672,0.3984,0,0,30
6062,0,0,0.035384615,0.48,0.103076923,0.381538462,0,0,30
6063,0,0,0.1216,0,0.2528,0.6256,0,0,30
6064,0,0,0.0416,0,0.584,0.3744,0,0,30
6065,0,0,0.248,0.0064,0.4032,0.3424,0,0,30
6066,0,0,0.0176,0.6112,0,0.3712,0,0,30
6067,0,0,0,0.844615385,0,0.155384615,0,0,30
6068,0,0,0.0048,0.816,0.0048,0.1744,0,0,30
6069,0,0,0.1216,0.0544,0.2848,0.5392,0,0,30
6070,0,0,0.8352,0,0.1424,0.0224,0,0,30
6071,0,0,0.364615385,0,0.473846154,0.161538462,0,0,30
6072,0,0,0.3664,0.0672,0.1616,0.4048,0,0,30
6073,0.408,0,0,0.4384,0.0816,0.072,0,1.8768,17.76
6074,0.6512,0,0,0.2192,0.072,0.0576,0,2.99552,10.464
6075,0.48,0,0,0.3968,0.056,0.0672,0,2.208,15.6
6076,0.658461538,0,0,0.010769231,0.164615385,0.163076923,0.003076923,3.028923077,10.24615385
6077,0.2752,0,0,0.6032,0.0688,0.0512,0.0016,1.26592,21.744
6078,0.5488,0,0,0.272,0.0656,0.1136,0,2.52448,13.536
6079,0.5392,0,0,0.2992,0.0736,0.088,0,2.48032,13.824
6080,0.5728,0,0,0.3184,0.0608,0.048,0,2.63488,12.816
6081,0.610769231,0,0,0.126153846,0.069230769,0.176923077,0.016923077,2.809538462,11.67692308
6082,0.608,0,0,0.3152,0.0608,0.016,0,2.7968,11.76
6083,0.528,0,0,0.3312,0.0784,0.0624,0,2.4288,14.16
6084,0.5968,0,0,0.0192,0.1872,0.1968,0,2.74528,12.096
6085,0.032,0,0,0.4864,0.0512,0.4208,0.0096,0.1472,29.04
6086,0,0,0,1,0,0,0,0,30
6087,0,0,0,1,0,0,0,0,30
6088,0,0,0,1,0,0,0,0,30
6089,0,0,0,1,0,0,0,0,30
6090,0,0,0,1,0,0,0,0,30
6091,0,0,0.1488,0.3648,0.0496,0.4368,0,0,30
6092,0,0,0.3696,0,0.072,0.5296,0.0288,0,30
6093,0,0,0.5824,0,0.016,0.3616,0.04,0,30
6094,0,0,0.0912,0.1904,0.0112,0.6896,0.0176,0,30
6095,0.478461538,0,0.001538462,0.321538462,0.029230769,0.169230769,0,3.555076923,15.64615385
6096,0.3408,0,0,0.1888,0.1648,0.3056,0,2.18112,19.776
6097,0.36,0,0,0.3056,0.1104,0.2224,0.0016,3.13344,19.2
6098,0.2528,0,0,0.4224,0.1616,0.1632,0,1.16288,22.416
6099,0.7248,0,0,0.1088,0.104,0.0624,0,3.33408,8.256
6100,0.295384615,0,0,0.336923077,0.172307692,0.192307692,0.003076923,1.358769231,21.13846154
6101,0.8048,0,0,0.0208,0.1696,0.0048,0,3.70208,5.856
6102,0.7072,0,0,0.0176,0.2544,0.0192,0.0016,3.25312,8.784
6103,0.2688,0,0,0.3296,0.1536,0.2448,0.0032,1.23648,21.936
6104,0.5488,0,0,0.1072,0.3008,0.0432,0,2.52448,13.536
6105,0.412307692,0,0,0.286153846,0.210769231,0.090769231,0,1.896615385,17.63076923
6106,0.6192,0,0,0.3456,0.0256,0.008,0.0016,2.84832,11.424
6107,0.4736,0,0,0.4032,0.112,0.0112,0,2.17856,15.792
6108,0.2576,0,0.0016,0.0176,0.0992,0.5632,0.0608,1.18496,22.272
6109,0,0,0.003076923,0,0.004615385,0.987692308,0.004615385,0,30
6110,0,0,0.04,0.0128,0.1056,0.6592,0.1824,0,30
6111,0,0,0.0144,0.0176,0.208,0.6608,0.0992,0,30
6112,0.2784,0,0,0.0256,0.0512,0.5456,0.0992,2.784,21.648
6113,0.2768,0,0,0.1504,0.0576,0.5008,0.0144,2.768,21.696
6114,0.003076923,0,0,0.206153846,0.263076923,0.433846154,0.093846154,0.030769231,29.90769231
6115,0.0016,0,0.0032,0.5888,0.1264,0.2528,0.0272,0.016,29.952
6116,0,0,0,0,0,1,0,0,30
6117,0,0,0,0,0.0032,0.9968,0,0,30
6118,0,0,0,0.4144,0.1136,0.472,0,0,30
6119,0,0,0,0.886153846,0.1,0.013846154,0,0,30
6120,0,0,0,0.3168,0.0624,0.6208,0,0,30
6121,0,0,0,0.536,0.128,0.336,0,0,30
6122,0.8768,0,0,0.0736,0.048,0.0016,0,8.768,3.696
6123,0.6528,0,0.0016,0.1968,0.0384,0.1104,0,6.528,10.416
6124,0.48,0,0,0.489230769,0.024615385,0.006153846,0,4.8,15.6
6125,0.9424,0,0,0.0576,0,0,0,9.424,1.728
6126,0.4688,0,0.0048,0.3136,0.2064,0.0048,0.0016,4.688,15.936
6127,0.456,0,0.0016,0.0016,0.5344,0.0032,0.0032,4.56,16.32
6128,0.3984,0,0,0,0.5904,0,0.0112,3.984,18.048
6129,0.275384615,0,0.033846154,0.22,0.310769231,0.095384615,0.064615385,2.753846154,21.73846154
6130,0.5856,0,0.0016,0.1392,0.256,0.0176,0,5.856,12.432
6131,0.8624,0,0,0.0784,0.0576,0.0016,0,8.624,4.128
6132,0.4736,0,0.0096,0.12,0.3648,0.0208,0.0112,4.736,15.792
6133,0.998461538,0,0,0,0.001538462,0,0,9.984615385,0.046153846
6134,0.8736,0,0,0.104,0.0224,0,0,8.736,3.792
6135,0.16,0,0,0.1536,0.032,0.4592,0.1952,1.6,25.2
6136,0.0128,0,0.1744,0.5232,0.0704,0.2144,0.0048,0.128,29.616
6137,0.056,0,0.1664,0.2944,0.2576,0.2144,0.0112,0.56,28.32
6138,0.003076923,0,0.361538462,0.198461538,0.249230769,0.176923077,0.010769231,0.030769231,29.90769231
6139,0.0032,0,0.6048,0.0032,0.2096,0.168,0.0112,0.032,29.904
6140,0.0112,0,0.368,0.0624,0.3568,0.1424,0.0592,0.112,29.664
6141,0.0416,0,0.112,0.0096,0.5792,0.2208,0.0368,0.416,28.752
6142,0.0144,0,0.0336,0.0112,0.1344,0.8032,0.0032,0.144,29.568
6143,0.018461538,0,0.052307692,0.003076923,0.110769231,0.813846154,0.001538462,0.184615385,29.44615385
6144,0,0,0,0,0.0016,0.9984,0,0,30
6145,0,0,0,0,0,1,0,0,30
6146,0,0,0,0,0,1,0,0,30
6147,0,0,0,0.0016,0.0016,0.9968,0,0,30
6148,0,0,0.001538462,0.004615385,0,0.992307692,0.001538462,0,30
6149,0.0144,0,0.04,0.0048,0.3168,0.608,0.016,0.144,29.568
6150,0.0032,0,0.0224,0,0.0608,0.9136,0,0.032,29.904
6151,0,0,0.0448,0.0016,0.0416,0.9104,0.0016,0,30
6152,0.009230769,0,0.181538462,0.035384615,0.416923077,0.346153846,0.010769231,0.092307692,29.72307692
6153,0,0,0.0944,0.1104,0.5648,0.2256,0.0048,0,30
6154,0,0,0.0016,0.2752,0.1664,0.5568,0,0,30
6155,0,0,0,0.0128,0.008,0.9792,0,0,30
6156,0,0,0,0,0,1,0,0,30
6157,0,0,0,0,0,1,0,0,30
6158,0,0,0,0,0,0.9968,0.0032,0,30
6159,0,0,0,0,0,1,0,0,30
6160,0,0,0,0,0,1,0,0,30
6161,0,0,0,0.8576,0.0096,0.1328,0,0,30
6162,0,0,0,0.5792,0.1296,0.2912,0,0,30
6163,0,0,0.066153846,0.323076923,0.213846154,0.396923077,0,0,30
6164,0,0,0.0288,0,0.8912,0.08,0,0,30
6165,0,0,0.2944,0,0.6576,0.048,0,0,30
6166,0,0,0.5088,0,0.4352,0.056,0,0,30
6167,0,0,0.5184,0.0384,0.1216,0.3216,0,0,30
6168,0,0,0.003076923,0.713846154,0.024615385,0.258461538,0,0,30
6169,0,0,0,0.8608,0,0.1392,0,0,30
6170,0,0,0.0288,0.4816,0.1104,0.3792,0,0,30
6171,0,0,0.632,0,0.2384,0.1296,0,0,30
6172,0,0,0.141538462,0,0.695384615,0.163076923,0,0,30
6173,0,0,0.384,0.0096,0.1104,0.496,0,0,30
6174,0.3312,0,0.0448,0.2464,0.1504,0.2192,0.008,1.52352,20.064
6175,0.6016,0,0,0.1696,0.0768,0.1488,0.0032,2.76736,11.952
6176,0.4576,0,0,0.3728,0.0704,0.0992,0,2.10496,16.272
